seed,turn,greedy_step,phase,pool_active,best_die,fatigue_before,energy_budget,energy_used_before,energy_remaining_before,candidate,category,energy_cost,rpe,rpe_max,ctl_gain,quality_gain,legal,illegal_reason,excluded_only_by_rpe,delta_energy_term,delta_quality_term,delta_rpe_term,delta_fatigue_term,marginal_utility,decomposition_residual,utility_before,utility_after,projected_spend,projected_offset,projected_q,projected_q_delta,projected_s,projected_s_delta,projected_recovery,projected_recovery_delta,projected_fatigue_raw,projected_fatigue_final,projected_overtraining,distance_to_ot,bust_probability,rank,selected,decision,stop_reason,available_count,pool_permanent,cumulative_ctl_before,quality_total_before,completions_before,dominant_negative_term,fatigue_weight_break_even,last_selected_margin,margin_drop_from_last_selection
4,1,3,weighted_greedy,6-6-6-6,6,0,13,4,9,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.013888888888888881,-0.75,-0.533119658119658,0.0,3.0064102564102564,2.4732905982905984,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.07229344729344732,0.4615384615384617,0.9946581196581197
4,6,4,weighted_greedy,8-6-6-6,8,-7,14,13,1,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857144,0.0,-0.03472222222222221,-0.25,-0.07043650793650791,-1.1102230246251565e-16,4.466269841269841,4.395833333333333,14,-1,0,0,0,0,0,0,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,8-6-6-6,46,5,"{""EF1"": 2, ""EF2"": 2, ""EF3"": 3, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.1795634920634922,0.36507936507936467,0.4355158730158726
4,7,4,weighted_greedy,8-6-6-6-6,8,-7,16,15,1,EF1,EF,1,1,6,1,0,True,,False,0.1875,0.0,-0.041666666666666685,-0.25,-0.10416666666666607,6.106226635438361e-16,4.770833333333333,4.666666666666667,16,-3,0,0,0,0,0,1,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,59,6,"{""EF1"": 2, ""EF2"": 2, ""EF3"": 4, ""EF4"": 2, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.14583333333333331,0.22916666666666696,0.33333333333333304
4,8,5,weighted_greedy,8-6-6-6-6,8,-8,20,18,2,EF1,EF,1,1,6,1,0,True,,False,0.14999999999999947,0.0,-0.029166666666666674,-0.5,-0.3791666666666673,-1.1102230246251565e-16,5.6375,5.258333333333333,19,1,1,1,0,0,0,0,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,74,7,"{""EF1"": 2, ""EF2"": 2, ""EF3"": 4, ""EF4"": 3, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.060416666666666397,1.4291666666666663,1.8083333333333336
4,10,6,weighted_greedy,8-8-6-6-6-6,8,-8,22,21,1,EF1,EF,1,1,5,1,0,True,,False,0.13636363636363624,0.0,-0.0266666666666667,-0.25,-0.1403030303030297,7.494005416219807e-16,6.073636363636364,5.933333333333334,22,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6-6,111,11,"{""EF1"": 2, ""EF2"": 2, ""EF3"": 4, ""EF4"": 5, ""EF5"": 5, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 5, ""Seuil4"": 1}",delta_fatigue_term,0.10969696969696954,0.04295454545454458,0.1832575757575743
4,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,25,18,7,EF4,EF,4,4,7,4,0,True,,False,0.48,0.0,-0.0035714285714285587,-0.5,-0.02357142857142769,8.881784197001252e-16,5.820714285714286,5.797142857142857,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,132,13,"{""EF1"": 2, ""EF2"": 2, ""EF3"": 5, ""EF4"": 6, ""EF5"": 6, ""SL5"": 3, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 5, ""Seuil4"": 2}",delta_fatigue_term,0.2382142857142857,0.47404761904761905,0.49761904761904674
4,13,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,8,2,0,True,,False,0.23076923076923128,0.0,-0.017187499999999994,-0.25,-0.03641826923076863,8.326672684688674e-17,5.840745192307692,5.804326923076923,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,172,17,"{""EF1"": 3, ""EF2"": 3, ""EF3"": 5, ""EF4"": 7, ""EF5"": 8, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 5, ""Seuil4"": 4}",delta_fatigue_term,0.2135817307692313,0.4537259615384608,0.4901442307692294
4,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,25,19,6,EF4,EF,4,4,8,4,0,True,,False,0.48,0.0,-0.004687500000000011,-0.5,-0.02468750000000064,-6.106226635438361e-16,5.9284375,5.9037500000000005,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,16,8-8-8-8-6-6,191,19,"{""EF1"": 3, ""EF2"": 4, ""EF3"": 5, ""EF4"": 7, ""EF5"": 9, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""SL8"": 2, ""Seuil3"": 5, ""Seuil4"": 5}",delta_fatigue_term,0.23765624999999999,0.4721875000000004,0.49687500000000107
4,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,7,4,0,True,,False,0.5,0.0,-0.005357142857142866,-0.5,-0.005357142857142172,6.938893903907228e-16,6.044642857142857,6.039285714285715,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,16,8-8-8-8-6-6,233,23,"{""EF1"": 3, ""EF2"": 6, ""EF3"": 5, ""EF4"": 8, ""EF5"": 11, ""SL5"": 3, ""SL6"": 2, ""SL7"": 2, ""SL8"": 4, ""Seuil3"": 5, ""Seuil4"": 7}",delta_fatigue_term,0.24732142857142858,0.49107142857142794,0.4964285714285701
5,1,3,weighted_greedy,6-6-6-6,6,0,12,4,8,EF1,EF,1,1,6,1,0,True,,False,0.25,0.0,-0.013888888888888881,-0.75,-0.5138888888888884,4.440892098500626e-16,3.0833333333333335,2.5694444444444446,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.0787037037037037,0.49999999999999956,1.013888888888888
5,2,7,weighted_greedy,6-6-6-6,6,-4,17,15,2,EF1,EF,1,1,6,1,0,True,,False,0.17647058823529393,0.0,-0.008928571428571438,-0.5,-0.3324579831932777,-1.6653345369377348e-16,6.501225490196078,6.1687675070028005,16,2,2,1,0,0,0,0,-2,-2,False,8,0.0,1,False,best_rejected_stop,marginal_utility_negative,6,6-6-6-6,4,0,"{""EF2"": 2}",delta_fatigue_term,0.08377100840336124,1.2835784313725496,1.6160364145658273
5,6,3,weighted_greedy,8-6-6-6-6,8,-4,16,10,6,EF5,EF,5,5,6,5,0,True,,False,0.9375,0.0,0.0,-1.0,-0.06250000000000089,-8.881784197001252e-16,4.833333333333333,4.770833333333333,15,-4,0,0,0,0,-1,3,-5,-5,False,13,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,55,6,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.234375,,
5,7,3,weighted_greedy,8-6-6-6-6,8,-8,13,10,3,EF3,EF,3,3,5,3,0,True,,False,0.6923076923076921,0.0,-0.033333333333333354,-0.75,-0.09102564102564159,-3.0531133177191805e-16,5.307692307692308,5.216666666666667,13,-6,0,0,0,0,-3,1,-11,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,65,7,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.21965811965811957,,
5,8,3,weighted_greedy,8-8-6-6-6,8,-8,15,11,4,EF3,EF,3,3,8,3,0,True,,False,0.6000000000000001,0.0,-0.026041666666666657,-0.75,-0.17604166666666643,1.3877787807814457e-16,5.121874999999999,4.945833333333333,14,-6,0,0,0,0,-3,1,-11,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,75,8,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.1913194444444445,,
5,9,3,weighted_greedy,8-8-6-6-6,8,-8,15,10,5,EF1,EF,1,1,5,1,0,True,,False,0.19999999999999973,0.0,-0.06666666666666668,-0.75,-0.6166666666666671,-2.220446049250313e-16,5.75,5.133333333333333,11,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,86,9,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.04444444444444435,,
5,10,3,weighted_greedy,8-8-6-6-6,8,-8,22,11,11,EF5,EF,5,5,6,5,0,True,,False,0.6818181818181817,0.0,-0.0069444444444444475,-1.0,-0.3251262626262621,6.661338147750939e-16,4.479166666666667,4.154040404040404,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,96,10,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 4, ""SL5"": 3, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.1687184343434343,,
5,11,6,weighted_greedy,8-8-6-6-6-6,8,-8,22,21,1,EF1,EF,1,1,6,1,0,True,,False,0.13636363636363624,0.0,-0.022222222222222254,-0.25,-0.13585858585858546,5.551115123125783e-16,6.038636363636364,5.902777777777778,22,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6-6,107,11,"{""EF1"": 1, ""EF2"": 4, ""EF3"": 4, ""EF4"": 3, ""EF5"": 5, ""SL5"": 3, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.11414141414141399,0.043371212121211755,0.1792297979797972
5,13,6,weighted_greedy,8-8-8-6-6-6,8,-8,23,22,1,EF1,EF,1,1,6,1,0,True,,False,0.13043478260869534,0.0,-0.02361111111111111,-0.25,-0.1431763285024159,-1.3877787807814457e-16,6.052898550724638,5.909722222222222,23,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,150,15,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 4, ""EF4"": 5, ""EF5"": 7, ""SL5"": 3, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 4, ""Seuil5"": 1}",delta_fatigue_term,0.10682367149758423,0.01757246376811672,0.16074879227053263
5,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,25,19,6,EF4,EF,4,4,8,4,0,True,,False,0.48,0.0,-0.004687500000000011,-0.5,-0.02468750000000064,-6.106226635438361e-16,5.9284375,5.9037500000000005,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-8-6-6,172,17,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 5, ""EF4"": 6, ""EF5"": 8, ""SL5"": 3, ""SL6"": 4, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 5, ""Seuil5"": 1}",delta_fatigue_term,0.23765624999999999,0.4721875000000004,0.49687500000000107
5,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,8,2,0,True,,False,0.23076923076923128,0.0,-0.017187499999999994,-0.25,-0.03641826923076863,8.326672684688674e-17,5.840745192307692,5.804326923076923,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,191,19,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 6, ""EF4"": 6, ""EF5"": 9, ""SL5"": 3, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 6, ""Seuil5"": 1}",delta_fatigue_term,0.2135817307692313,0.4537259615384608,0.4901442307692294
6,1,3,weighted_greedy,6-6-6-6,6,0,12,4,8,EF1,EF,1,1,5,1,0,True,,False,0.25,0.0,-0.016666666666666663,-0.75,-0.516666666666667,-4.440892098500626e-16,3.1,2.5833333333333335,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.07777777777777778,0.5,1.016666666666667
6,3,4,weighted_greedy,6-6-6-6,6,-4,13,12,1,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.03125,-0.25,-0.05048076923076916,0.0,4.435897435897436,4.385416666666667,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,9,6-6-6-6,16,2,"{""EF2"": 2, ""EF3"": 2, ""Seuil3"": 2}",delta_fatigue_term,0.19951923076923084,0.42307692307692335,0.4735576923076925
6,4,4,weighted_greedy,6-6-6-6,6,-4,13,12,1,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.03125,-0.25,-0.05048076923076916,0.0,4.435897435897436,4.385416666666667,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,6-6-6-6,28,3,"{""EF2"": 2, ""EF3"": 2, ""EF4"": 2, ""Seuil3"": 2, ""Seuil4"": 1}",delta_fatigue_term,0.19951923076923084,0.1698717948717947,0.22035256410256387
6,5,5,weighted_greedy,8-6-6-6,8,-4,17,16,1,EF1,EF,1,1,7,1,0,True,,False,0.17647058823529438,0.0,-0.021428571428571422,-0.5,-0.34495798319327786,-8.326672684688674e-16,5.216386554621849,4.871428571428571,17,2,2,1,0,0,0,0,-2,-2,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,8-6-6-6,40,4,"{""EF2"": 3, ""EF3"": 2, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2, ""Seuil4"": 1}",delta_fatigue_term,0.07752100840336149,1.2675070028011208,1.6124649859943987
6,6,5,weighted_greedy,8-6-6-6-6,8,-3,20,18,2,EF1,EF,1,1,6,1,0,True,,False,0.14999999999999947,0.0,-0.029166666666666674,-0.5,-0.3791666666666673,-1.1102230246251565e-16,5.6375,5.258333333333333,19,1,1,1,0,0,0,0,-2,-2,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,56,6,"{""EF2"": 3, ""EF3"": 3, ""EF4"": 2, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.060416666666666397,1.4291666666666663,1.8083333333333336
6,7,3,weighted_greedy,8-8-6-6-6,8,-3,18,11,7,EF5,EF,5,5,6,5,0,True,,False,0.833333333333333,0.0,-0.0069444444444444475,-1.0,-0.1736111111111116,-1.942890293094024e-16,4.8125,4.638888888888888,16,-4,0,0,0,0,-1,3,-4,-4,False,12,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-8-6-6-6,74,8,"{""EF2"": 3, ""EF3"": 3, ""EF4"": 3, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.20659722222222215,,
6,8,4,weighted_greedy,8-8-6-6-6,8,-7,17,16,1,EF1,EF,1,1,7,1,0,True,,False,0.17647058823529438,0.0,-0.03869047619047619,-0.25,-0.1122198879551819,-8.326672684688674e-17,4.764005602240896,4.651785714285714,17,-3,0,0,0,0,0,1,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,85,9,"{""EF2"": 3, ""EF3"": 3, ""EF4"": 3, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.1377801120448182,0.18207282913165201,0.2942927170868339
6,9,6,weighted_greedy,8-8-6-6-6-6,8,-8,20,19,1,EF1,EF,1,1,6,1,0,True,,False,0.15000000000000036,0.0,-0.01944444444444443,-0.25,-0.11944444444444358,4.996003610813204e-16,6.258333333333333,6.138888888888889,20,-3,0,0,0,0,0,1,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6-6,101,10,"{""EF2"": 3, ""EF3"": 3, ""EF4"": 4, ""EF5"": 5, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.13055555555555592,0.03125,0.15069444444444358
6,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,24,18,6,EF4,EF,4,4,7,4,0,True,,False,0.5,0.0,-0.0035714285714285587,-0.5,-0.0035714285714281147,4.440892098500626e-16,5.910714285714286,5.9071428571428575,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-6-6-6,142,14,"{""EF2"": 6, ""EF3"": 3, ""EF4"": 5, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 3}",delta_fatigue_term,0.24821428571428572,0.4940476190476195,0.4976190476190476
6,12,5,weighted_greedy,8-8-8-8-6-6,8,-8,22,19,3,EF2,EF,2,2,6,2,0,True,,False,0.27272727272727293,0.0,-0.02291666666666664,-0.25,-0.00018939393939465532,-9.43689570931383e-16,6.288825757575758,6.288636363636364,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,160,16,"{""EF2"": 7, ""EF3"": 3, ""EF4"": 5, ""EF5"": 8, ""SL5"": 2, ""SL6"": 3, ""SL7"": 3, ""Seuil3"": 4, ""Seuil4"": 4}",delta_fatigue_term,0.2498106060606063,0.5350378787878789,0.5352272727272736
6,13,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.004687500000000011,-0.5,-0.004687500000000178,-1.6653345369377348e-16,6.0234375,6.01875,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,179,18,"{""EF2"": 7, ""EF3"": 3, ""EF4"": 6, ""EF5"": 9, ""SL5"": 2, ""SL6"": 4, ""SL7"": 3, ""Seuil3"": 4, ""Seuil4"": 5}",delta_fatigue_term,0.24765625,0.4921875,0.4968750000000002
6,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,29,19,10,EF2,EF,2,2,7,2,0,True,,False,0.20689655172413812,0.0,-0.019642857142857156,-0.25,-0.0627463054187185,5.273559366969494e-16,5.635160098522167,5.572413793103449,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,213,21,"{""EF2"": 8, ""EF3"": 3, ""EF4"": 7, ""EF5"": 11, ""SL5"": 2, ""SL6"": 5, ""SL7"": 3, ""SL8"": 1, ""Seuil3"": 4, ""Seuil4"": 6}",delta_fatigue_term,0.18725369458128097,0.4048645320197046,0.46761083743842313
6,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,25,19,6,EF4,EF,4,4,8,4,0,True,,False,0.48,0.0,-0.004687500000000011,-0.5,-0.02468750000000064,-6.106226635438361e-16,5.9284375,5.9037500000000005,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,232,23,"{""EF2"": 8, ""EF3"": 4, ""EF4"": 7, ""EF5"": 12, ""SL5"": 2, ""SL6"": 5, ""SL7"": 4, ""SL8"": 1, ""Seuil3"": 4, ""Seuil4"": 7}",delta_fatigue_term,0.23765624999999999,0.4721875000000004,0.49687500000000107
7,1,3,weighted_greedy,6-6-6-6,6,0,13,4,9,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.013888888888888881,-0.75,-0.533119658119658,0.0,3.0064102564102564,2.4732905982905984,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.07229344729344732,0.4615384615384617,0.9946581196581197
7,2,6,weighted_greedy,6-6-6-6,6,-4,13,12,1,EF1,EF,1,1,5,1,0,True,,False,0.23076923076923084,0.0,-0.011666666666666672,-0.25,-0.030897435897435876,-4.163336342344337e-17,5.889230769230769,5.858333333333333,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,6,6-6-6-6,4,0,"{""EF2"": 2}",delta_fatigue_term,0.21910256410256418,0.21326923076923077,0.24416666666666664
7,8,3,weighted_greedy,8-8-6-6-6,8,-7,14,10,4,EF1,EF,1,1,5,1,0,True,,False,0.2142857142857144,0.0,-0.06666666666666668,-0.75,-0.602380952380952,2.220446049250313e-16,5.892857142857142,5.29047619047619,11,-9,0,0,0,0,-4,0,-11,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,76,8,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 3, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.04920634920634925,,
7,9,3,weighted_greedy,8-8-6-6-6,8,-8,20,11,9,EF5,EF,5,5,7,5,0,True,,False,0.7500000000000002,0.0,-0.005952380952380959,-1.0,-0.2559523809523805,2.220446049250313e-16,4.5964285714285715,4.340476190476191,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,86,9,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 3, ""EF4"": 2, ""EF5"": 4, ""SL5"": 3, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.18601190476190482,,
7,10,3,weighted_greedy,8-8-6-6-6,8,-8,15,10,5,EF1,EF,1,1,5,1,0,True,,False,0.19999999999999973,0.0,-0.06666666666666668,-0.75,-0.6166666666666671,-2.220446049250313e-16,5.75,5.133333333333333,11,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,97,10,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 3, ""EF4"": 2, ""EF5"": 5, ""SL5"": 3, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.04444444444444435,,
7,11,5,weighted_greedy,8-8-6-6-6-6,8,-8,24,17,7,EF4,EF,4,4,6,4,0,True,,False,0.5,0.0,-0.002083333333333326,-0.5,-0.002083333333333215,1.1102230246251565e-16,5.802083333333333,5.8,21,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6-6,107,11,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 3, ""EF4"": 2, ""EF5"": 6, ""SL5"": 4, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 2, ""Seuil5"": 1}",delta_fatigue_term,0.24895833333333334,0.4965277777777777,0.4986111111111109
7,12,6,weighted_greedy,8-8-8-6-6-6,8,-8,23,22,1,EF1,EF,1,1,8,1,0,True,,False,0.13043478260869534,0.0,-0.01770833333333334,-0.25,-0.13727355072463787,1.1102230246251565e-16,6.007065217391305,5.869791666666667,23,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,124,13,"{""EF1"": 2, ""EF2"": 6, ""EF3"": 3, ""EF4"": 2, ""EF5"": 7, ""SL5"": 4, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 3, ""Seuil5"": 1}",delta_fatigue_term,0.112726449275362,0.018614130434783327,0.1558876811594212
7,13,5,weighted_greedy,8-8-8-6-6-6,8,-8,24,18,6,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.003124999999999989,-0.5,-0.0031249999999998224,1.6653345369377348e-16,5.890625,5.8875,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,146,15,"{""EF1"": 2, ""EF2"": 7, ""EF3"": 3, ""EF4"": 3, ""EF5"": 8, ""SL5"": 4, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 4, ""Seuil5"": 1}",delta_fatigue_term,0.2484375,0.4947916666666661,0.4979166666666659
7,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,8,2,0,True,,False,0.23076923076923128,0.0,-0.017187499999999994,-0.25,-0.03641826923076863,8.326672684688674e-17,5.840745192307692,5.804326923076923,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,187,19,"{""EF1"": 2, ""EF2"": 8, ""EF3"": 3, ""EF4"": 5, ""EF5"": 10, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 6, ""Seuil5"": 1}",delta_fatigue_term,0.2135817307692313,0.4537259615384608,0.4901442307692294
7,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.004687500000000011,-0.5,-0.004687500000000178,-1.6653345369377348e-16,6.0234375,6.01875,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,206,21,"{""EF1"": 2, ""EF2"": 9, ""EF3"": 3, ""EF4"": 5, ""EF5"": 11, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 7, ""Seuil5"": 1}",delta_fatigue_term,0.24765625,0.4921875,0.4968750000000002
8,1,3,weighted_greedy,6-6-6-6,6,0,9,4,5,EF1,EF,1,1,4,1,0,True,,False,0.3333333333333335,0.0,-0.02083333333333333,-0.75,-0.43749999999999956,2.7755575615628914e-16,3.458333333333333,3.0208333333333335,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.10416666666666673,0.6666666666666665,1.104166666666666
